id,name,address_primary,address_secondary,lat,lng,created_at,logo_url,banner_url,avg_spend_per_customer,rating,rating_count,about_text,is_approved,source,claimed_at,place_id,phone,category,website,opening_hours,email
408302cd-ec07-4927-8e0b-7c4cd1664828,Dan's Irish Sports Bar,"1524 Civic Dr, Walnut Creek, CA 94596, USA",,37.9017011,-122.0624154,2026-02-05 03:31:32.920305,/static/business_images/96e9a69558584731bc5f528a525e70b3.jpg,/static/business_images/690256351fe0460688abc9e3bf3a5de4.jpg,,4.0,0,"There's more than just drinks at this sports bar with trivia nights, live bands & outdoor seating.",False,google_places,,ChIJFb5Qa5VhhYARqOTIUhVEUx0,(925) 932-1331,bar,http://dansbar.com/,"Monday: 11:00 AM – 2:00 AM
Tuesday: 11:00 AM – 2:00 AM
Wednesday: 11:00 AM – 2:00 AM
Thursday: 11:00 AM – 2:00 AM
Friday: 11:00 AM – 2:00 AM
Saturday: 11:00 AM – 2:00 AM
Sunday: 11:00 AM – 2:00 AM",
4149ee4c-7b6f-4b61-99f9-3b6996750135,Cantina Jack's,"40 Crescent Dr Ste C, Pleasant Hill, CA 94523, USA",,37.9461283,-122.06127430000001,2026-07-18 02:53:28.927392,,,,4.4,0,,False,google_places,,ChIJlz6dX_phhYAR2ZpBmZPwbPY,(925) 326-9813,bar,http://cantinajacks.com/,"Monday: 11:00 AM – 9:00 PM
Tuesday: 11:00 AM – 9:00 PM
Wednesday: 11:00 AM – 9:00 PM
Thursday: 11:00 AM – 9:00 PM
Friday: 11:00 AM – 10:00 PM
Saturday: 10:00 AM – 10:00 PM
Sunday: 10:00 AM – 9:00 PM",
416bb03d-9c91-475b-9092-ebb18ddea44c,Ramen Hiroshi,"1633 Bonanza St, Walnut Creek, CA 94596, USA",,37.8994056,-122.0629028,2026-07-17 19:28:30.827860,/static/logos/e4872ef15b1845cbba2b0b92d3dd3e24.jpg,/static/banners/e6d9c19d693640ba988815bdaff7b8bf.jpg,,4.3,0,Petite Japanese restaurant dishing up classic ramen bowls in a relaxed atmosphere.,False,google_places,,ChIJWXVIxOphhYARtcesF5yeYd0,(925) 942-0664,japanese_restaurant,https://ramenhiroshi.com/,"Monday: 11:30 AM – 2:30 PM, 5:00 – 8:30 PM
Tuesday: 11:30 AM – 2:30 PM, 5:00 – 8:30 PM
Wednesday: 11:30 AM – 2:30 PM, 5:00 – 8:30 PM
Thursday: 11:30 AM – 2:30 PM, 5:00 – 8:30 PM
Friday: 11:30 AM – 2:30 PM, 5:00 – 9:00 PM
Saturday: 11:30 AM – 9:00 PM
Sunday: 11:30 AM – 8:30 PM",
42099850-e624-44f7-95eb-927099f64ea2,Domino's Pizza,"2521 N Main St, Walnut Creek, CA 94597, USA",,37.9178721,-122.06603269999998,2026-07-18 02:53:28.927608,,,,3.8,0,"Delivery, carryout & dine-in chain offering a wide range of pizzas, plus a variety of other dishes & sides.",False,google_places,,ChIJk56pH55hhYAReUHKbPBzs-U,(925) 944-5400,pizza_restaurant,https://www.dominos.com/en/?utm_source=google&utm_medium=loclist&utm_campaign=localmaps,"Monday: 10:30 AM – 12:00 AM
Tuesday: 10:30 AM – 12:00 AM
Wednesday: 10:30 AM – 12:00 AM
Thursday: 10:30 AM – 12:00 AM
Friday: 10:30 AM – 1:00 AM
Saturday: 10:30 AM – 1:00 AM
Sunday: 10:30 AM – 12:00 AM",
420a33cb-ed2b-4741-b59a-479de8e2b629,Café Louis,"1928 Saint Mary's Rd, Moraga, CA 94575, USA",,37.84028819999999,-122.1092002,2026-02-05 03:31:32.920271,,,,4.2,0,,False,google_places,,ChIJq6cGA72Jj4ARcqOaPG1wP64,+1 925-631-4378,cafe,,,
43737b9b-4512-4df5-b24d-9ee6178cad91,Mary's Cafe,"1646 N California Blvd Unit 110, Walnut Creek, CA 94596, USA",,37.901596,-122.0641249,2026-07-18 03:53:23.024269,,,,4.7,0,,False,google_places,,ChIJeT4qA5VhhYARbocTtv9ymzA,(925) 944-9944,cafe,,"Monday: 8:30 AM – 3:00 PM
Tuesday: 8:30 AM – 3:00 PM
Wednesday: 8:30 AM – 3:00 PM
Thursday: 8:30 AM – 3:00 PM
Friday: 8:30 AM – 3:00 PM
Saturday: Closed
Sunday: Closed",
444dd68a-ff3e-409c-8524-2f2836906a61,Club Studio,"2270 Oak Grove Rd, Walnut Creek, CA 94598, USA",,37.9306802,-122.0136547,2026-07-18 03:53:23.024665,,,,4.0,0,,False,google_places,,ChIJhTvHfwBhhYAR1mlw9AVh21Y,(925) 464-4089,gym,https://www.clubstudiofitness.com/Pages/clubhome.aspx?clubid=1382&utm_source=google&utm_medium=googlemaps&utm_campaign=maps,"Monday: 5:00 AM – 10:00 PM
Tuesday: 5:00 AM – 10:00 PM
Wednesday: 5:00 AM – 10:00 PM
Thursday: 5:00 AM – 10:00 PM
Friday: 5:00 AM – 9:00 PM
Saturday: 7:00 AM – 6:00 PM
Sunday: 7:00 AM – 6:00 PM",
44cbc839-0e4c-4fa0-bd62-16344a8d2aa9,Relax The Back,"1152 Locust St, Walnut Creek, CA 94596, USA",,37.895541699999995,-122.06111659999999,2026-07-17 19:28:30.827623,/static/logos/592547cb03724fd19b36200ce6daab1e.jpg,/static/banners/ac4c9f91bfc744aebeb26702ccf78d57.jpg,,4.5,0,"Beds & home office furniture focused on comfort & ergonomics, from massage chairs to stand-up desks.",False,google_places,,ChIJFd8pKOthhYARrL9rVjY2rys,(925) 935-5300,spa,https://www.relaxtheback.com/pages/walnut-creek,"Monday: 10:00 AM – 6:00 PM
Tuesday: 10:00 AM – 6:00 PM
Wednesday: 10:00 AM – 6:00 PM
Thursday: 10:00 AM – 6:00 PM
Friday: 10:00 AM – 6:00 PM
Saturday: 10:00 AM – 6:00 PM
Sunday: Closed",
453c7bd5-2a54-48a4-a3af-1b42c0d4bc6e,Club Pilates,"1576 Botelho Dr, Walnut Creek, CA 94596, USA",,37.8948645,-122.06157239999999,2026-07-17 19:28:30.827443,/static/logos/71205305067f4a1ead5f6108ccd0316a.jpg,/static/banners/b84110afce084a60b806ad166e73229b.jpg,,4.9,0,,False,google_places,,ChIJcdPscDFhhYAReduKtjzYV4k,(925) 395-2644,gym,http://www.clubpilates.com/location/walnutcreek/?utm_source=google.com&utm_medium=referral&utm_campaign=yext,"Monday: 8:00 AM – 8:30 PM
Tuesday: 6:00 AM – 8:00 PM
Wednesday: 8:30 AM – 8:00 PM
Thursday: 6:00 AM – 7:30 PM
Friday: 7:30 AM – 6:00 PM
Saturday: 8:00 AM – 12:30 PM
Sunday: 8:00 AM – 12:30 PM",
45a2be6d-4826-4654-a5c4-ca8db62d1afb,Broderick,"1548 Bonanza St, Walnut Creek, CA 94596, USA",,37.899777199999996,-122.06222939999999,2026-07-18 02:53:28.927017,,,,4.5,0,"Spacious neighborhood bar & grill with hearty American comfort food, beer & boozy shakes.",False,google_places,,ChIJ3ahzt-phhYARqfHDYIDsxIY,(925) 945-6960,restaurant,https://broderickwalnutcreek.com/,"Monday: 11:30 AM – 9:00 PM
Tuesday: 11:30 AM – 9:00 PM
Wednesday: 11:30 AM – 9:00 PM
Thursday: 11:30 AM – 9:00 PM
Friday: 11:00 AM – 10:00 PM
Saturday: 10:00 AM – 10:00 PM
Sunday: 10:00 AM – 8:00 PM",
45f47d5a-f647-4181-9770-bbd472358c73,World Famous HOTBOYS Chicken,"1394 N Main St, Walnut Creek, CA 94596, USA",,37.8992487,-122.0605069,2026-07-18 02:53:28.927162,,,,4.5,0,,False,google_places,,ChIJLZoRG2lhhYARRMkjBS28VI8,(925) 393-5579,restaurant,https://worldfamoushotboys.com/,"Monday: 9:00 AM – 10:00 PM
Tuesday: 9:00 AM – 10:00 PM
Wednesday: 9:00 AM – 10:00 PM
Thursday: 9:00 AM – 12:00 AM
Friday: 9:00 AM – 2:00 AM
Saturday: 9:00 AM – 2:00 AM
Sunday: 9:00 AM – 10:00 PM",
4675b869-0434-4c97-a4f3-b501ffdfe063,Pizza Guys,"1548 Newell Ave, Walnut Creek, CA 94596, USA",,37.8932126,-122.05988409999999,2026-07-17 19:28:30.827766,/static/logos/39c3b95954f54a3d88884787565a187e.jpg,/static/banners/9fbd927b2e094cf299d5003622e80bb7.jpg,,4.3,0,"Pizzeria chain offering build-your-own pies, along with spaghetti, wings & salad.",False,google_places,,ChIJXy2RlsJhhYARsGkOW5CZuyE,(925) 934-5555,pizza_restaurant,http://167.pizzaguys.com/,"Monday: 10:00 AM – 10:00 PM
Tuesday: 10:00 AM – 10:00 PM
Wednesday: 10:00 AM – 10:00 PM
Thursday: 10:00 AM – 10:00 PM
Friday: 10:00 AM – 10:00 PM
Saturday: 10:00 AM – 10:00 PM
Sunday: 10:00 AM – 10:00 PM",
4810fbff-8873-4504-a4d4-e955ca276ec2,WFM Coffee Bar,"1333 Newell Ave, Walnut Creek, CA 94596, USA",,37.892668,-122.0552461,2026-02-05 03:31:32.920243,/static/business_images/a7d30d116ea04bb9a63ec117cbfc07c8.jpg,/static/business_images/75b14483113c44d3b61baf60450b9963.jpg,,3.7,0,,False,google_places,,ChIJmTsnWcNhhYARZnz6XH6HfPQ,+1 925-274-9700,cafe,,,
48d49ae2-6989-4277-b2b6-8b5101af71b1,Peetza Pies & Pints,"7011 Sunne Ln #120, Walnut Creek, CA 94597, USA",,37.9276276,-122.05604120000001,2026-07-18 02:53:28.927533,,,,4.3,0,,False,google_places,,ChIJJX4N-alhhYARGR4C99CX7mE,(925) 378-7621,pizza_restaurant,https://peetzapies.com/,"Monday: 11:30 AM – 9:00 PM
Tuesday: 11:30 AM – 9:00 PM
Wednesday: 11:30 AM – 9:00 PM
Thursday: 11:30 AM – 9:00 PM
Friday: 11:30 AM – 10:00 PM
Saturday: 11:30 AM – 10:00 PM
Sunday: 12:00 – 9:00 PM",
48e227fc-070f-419c-9739-23d0fa9017ea,Elia,"1520 Locust St, Walnut Creek, CA 94596, USA",,37.9000104,-122.06230319999999,2026-07-18 02:53:28.927023,,,,4.3,0,,False,google_places,,ChIJq6oetOphhYAR40yUhTy3Gjk,(925) 322-8671,restaurant,https://www.eliarestaurants.com/,"Monday: 11:00 AM – 10:30 PM
Tuesday: 11:00 AM – 10:30 PM
Wednesday: 11:00 AM – 10:30 PM
Thursday: 11:00 AM – 10:30 PM
Friday: 10:00 AM – 12:00 AM
Saturday: 10:00 AM – 12:00 AM
Sunday: 10:00 AM – 10:00 PM",
49363ea1-0fd0-4b94-b9b2-af6d58f05b9c,head to toe reflexology,"1544 Locust St, Walnut Creek, CA 94596, USA",,37.900442,-122.0624691,2026-07-18 03:53:23.025053,,,,4.0,0,,False,google_places,,ChIJ82cVOzZhhYAR5RBoTv3O8Yo,(925) 935-8888,spa,,"Monday: 10:00 AM – 9:30 PM
Tuesday: 10:00 AM – 9:30 PM
Wednesday: 10:00 AM – 9:30 PM
Thursday: 10:00 AM – 9:30 PM
Friday: 10:00 AM – 9:30 PM
Saturday: 10:00 AM – 9:30 PM
Sunday: 10:00 AM – 9:30 PM",
49c047fe-6686-46a8-a3b9-d4442d7ef68f,Melo's Italian Table,"1360 Locust St, Walnut Creek, CA 94596, USA",,37.89848320000001,-122.06147529999998,2026-07-18 02:53:28.926999,,,,4.3,0,,False,google_places,,ChIJ8drOEfphhYAR0o7UnlV3Kr8,(925) 297-5767,restaurant,http://www.meloswc.com/,"Monday: 11:00 AM – 9:00 PM
Tuesday: 11:00 AM – 9:00 PM
Wednesday: 11:00 AM – 9:00 PM
Thursday: 11:00 AM – 9:00 PM
Friday: 11:00 AM – 10:00 PM
Saturday: 11:00 AM – 10:00 PM
Sunday: 11:00 AM – 9:00 PM",
49c9df6d-7a52-4fd4-819e-68d881158c28,LEVEL UP NAIL SALON,"1537 N Main St, Walnut Creek, CA 94596, USA",,37.9005685,-122.0616786,2026-07-18 02:53:28.927476,,,,4.5,0,,False,google_places,,ChIJaVNWCABhhYARJJYIlP7kSPk,(925) 360-3578,beauty_salon,http://www.levelupnails.us/,"Monday: 9:00 AM – 7:00 PM
Tuesday: 9:00 AM – 7:00 PM
Wednesday: 9:00 AM – 7:00 PM
Thursday: 9:00 AM – 7:00 PM
Friday: 9:00 AM – 7:00 PM
Saturday: 9:00 AM – 7:00 PM
Sunday: 9:00 AM – 7:00 PM",
4a64bb30-38be-4b3e-bfa4-e0c2123e8e76,Luna Sea Lounge,"121 Pringle Ave, Walnut Creek, CA 94596, USA",,37.9075105,-122.067459,2026-07-18 02:53:28.927218,,,,4.4,0,,False,google_places,,ChIJjwk9bPxhhYARmE99JSseX48,(707) 439-8007,bar,https://lunasealounge.com/,"Monday: Closed
Tuesday: 3:00 – 11:00 PM
Wednesday: 3:00 – 11:00 PM
Thursday: 1:00 PM – 12:00 AM
Friday: 1:00 PM – 1:00 AM
Saturday: 1:00 PM – 1:00 AM
Sunday: 1:00 – 11:00 PM",
4b26abe8-b194-4d82-ac4f-dbddfc66752e,MEIS SALON,"1555 Riviera Ave Ste A, Walnut Creek, CA 94596, USA",,37.911197,-122.06650849999998,2026-07-18 03:53:23.024530,,,,5.0,0,,False,google_places,,ChIJ-f7C5MZhhYARISCTbkbWG18,(925) 433-2881,hair_care,http://meissalon.com/,"Monday: Closed
Tuesday: 9:00 AM – 5:00 PM
Wednesday: 9:00 AM – 5:00 PM
Thursday: 9:00 AM – 5:00 PM
Friday: 9:00 AM – 5:00 PM
Saturday: 9:00 AM – 5:00 PM
Sunday: Closed",
4b518349-d8a8-43e7-b8fb-491b45985b9c,Prime Steakhouse & Martini Garden,"1719 Bonanza St, Walnut Creek, CA 94596, USA",,37.8988799,-122.06367589999999,2026-07-18 02:53:28.927011,,,,4.3,0,,False,google_places,,ChIJaR-pfCJhhYARqZS1WLP4OQo,(925) 940-4704,restaurant,http://primeribwc.com/,"Monday: Closed
Tuesday: 5:00 – 9:00 PM
Wednesday: 5:00 – 9:00 PM
Thursday: 5:00 – 9:00 PM
Friday: 4:30 – 10:00 PM
Saturday: 4:30 – 10:00 PM
Sunday: 4:30 – 9:00 PM",
4b863065-6767-46ce-8779-a6d84dc7ff3f,Vip Spa,"2261 N Main St, Walnut Creek, CA 94596, USA",,37.9109882,-122.0657169,2026-07-18 03:53:23.024995,,,,4.0,0,,False,google_places,,ChIJL7rbmJlhhYARxGnZot3-beM,(925) 210-1888,spa,,"Monday: 9:30 AM – 10:00 PM
Tuesday: 9:30 AM – 10:00 PM
Wednesday: 9:30 AM – 10:00 PM
Thursday: 9:30 AM – 10:00 PM
Friday: 9:30 AM – 10:00 PM
Saturday: 9:30 AM – 10:00 PM
Sunday: 9:30 AM – 10:00 PM",
4b95a5fb-69c4-4125-ae31-91bf1e152fe8,Jo's Honda Sushi,"150 Longbrook Way C, Pleasant Hill, CA 94523, USA",,37.958505599999995,-122.057525,2026-07-18 02:53:28.927922,,,,4.7,0,Unassuming Japanese joint is a local go-to for specialty rolls & dinner boxes.,False,google_places,,ChIJv5jC0DRhhYAR1VAkCnlXlCw,(925) 798-3459,japanese_restaurant,https://hondasushi.com/,"Monday: Closed
Tuesday: 11:30 AM – 1:00 PM, 5:00 – 8:00 PM
Wednesday: 11:30 AM – 1:00 PM, 5:00 – 8:00 PM
Thursday: 11:30 AM – 1:00 PM, 5:00 – 8:00 PM
Friday: 11:30 AM – 1:00 PM, 5:00 – 8:30 PM
Saturday: 5:00 – 8:30 PM
Sunday: 5:00 – 8:30 PM",
4ba23d86-5eca-4e08-ac4f-62bb23387711,CB Fit Walnut Creek,"1840 N Broadway ST, Walnut Creek, CA 94596, USA",,37.9044921,-122.0609293,2026-07-18 03:53:23.024699,,,,4.9,0,,False,google_places,,ChIJHX0_Hr5hhYARNJaR9rZg8BM,,gym,http://cbfit.com/,"Monday: 6:00 AM – 1:00 PM, 4:15 – 7:15 PM
Tuesday: 6:00 – 11:00 AM, 4:15 – 8:15 PM
Wednesday: 6:00 – 11:00 AM, 4:15 – 7:15 PM
Thursday: 6:00 – 11:00 AM, 4:15 – 7:15 PM
Friday: 6:00 – 11:00 AM, 4:15 – 6:00 PM
Saturday: 7:00 AM – 12:00 PM
Sunday: 8:00 AM – 1:00 PM",
4bb08c7d-bac5-4677-8351-09af089494c1,Highwire Coffee Roasters,"200 Station Wy, Walnut Creek, CA 94596, USA",,37.9064978,-122.0672776,2026-07-18 03:53:23.024145,,,,4.8,0,Cafe serving made-to-order coffee & espresso in a laid-back space.,False,google_places,,ChIJYalEwMBhhYARczpWf_tAdOs,(925) 430-2781,cafe,https://www.highwirecoffee.com/,"Monday: 6:30 AM – 3:00 PM
Tuesday: 6:30 AM – 3:00 PM
Wednesday: 6:30 AM – 3:00 PM
Thursday: 6:30 AM – 3:00 PM
Friday: 6:30 AM – 3:00 PM
Saturday: 7:30 AM – 3:00 PM
Sunday: 7:30 AM – 3:00 PM",
4bee8e1b-ab52-4536-9cf0-ba25f610097d,Mikuni | Concord,"2075 Diamond Blvd Ste 100, Concord, CA 94520, USA",,37.9712319,-122.05894599999999,2026-07-18 02:53:28.927865,,,,4.5,0,"Local Japanese chain serving sushi, small plates & hot entrees in a stylish space.",False,google_places,,ChIJzY7bEMdmhYARIlHtmtXzVgQ,(925) 265-7660,japanese_restaurant,https://mikunisushi.com/locations/concord/,"Monday: 11:30 AM – 9:00 PM
Tuesday: 11:30 AM – 9:00 PM
Wednesday: 11:30 AM – 9:00 PM
Thursday: 11:30 AM – 9:00 PM
Friday: 11:30 AM – 10:00 PM
Saturday: 11:30 AM – 10:00 PM
Sunday: 11:30 AM – 9:00 PM",
4cb4fc74-e404-4eee-817a-7edc8dea93e6,The French Spot,"785 Oak Grove Rd Suite G-3, Concord, CA 94518, USA",,37.9370677,-122.02507159999998,2026-07-18 03:53:23.025130,,,,4.5,0,,False,google_places,,ChIJSbs_I5hhhYARo-WRJcXr72E,,bakery,http://thefrenchspot.com/,"Monday: Closed
Tuesday: Closed
Wednesday: 7:30 AM – 2:30 PM
Thursday: 7:30 AM – 2:30 PM
Friday: 7:30 AM – 2:30 PM
Saturday: 8:00 AM – 2:30 PM
Sunday: 8:00 AM – 2:30 PM",
4d354580-2b37-4c71-b2ed-8a711e99a660,Captain's Chest Cocktail Lounge,"785 Oak Grove Rd O, Concord, CA 94518, USA",,37.9369406,-122.02486549999998,2026-07-18 02:53:28.927300,,,,4.4,0,"Unfussy tavern with a festive vibe, offering beers, cocktails, karaoke & beer pong.",False,google_places,,ChIJ1bJ75vBghYARQWxrgvEAgtA,(925) 446-6115,bar,,"Monday: 2:00 PM – 2:00 AM
Tuesday: 2:00 PM – 2:00 AM
Wednesday: 2:00 PM – 2:00 AM
Thursday: 2:00 PM – 2:00 AM
Friday: 2:00 PM – 2:00 AM
Saturday: 2:00 PM – 2:00 AM
Sunday: 2:00 PM – 2:00 AM",
4d7950dc-c33c-4df3-a5dd-402a029e304d,The Double Edged Studio Experience,"1651 Botelho Dr Suite 15, Walnut Creek, CA 94596, USA",,37.89375709999999,-122.0623029,2026-02-05 03:31:32.920530,/static/business_images/549ee0010290405491cc33e7e9b44618.jpg,/static/business_images/a6f27fbada5e45099f98266e908dc95a.jpg,,5.0,0,,False,google_places,,ChIJH9N8xulhhYAR6LtT-Z1gRuA,+1 707-332-8688,hair_care,,,
4dcb9888-0d77-4825-b3b6-5687eefb148e,Cigar Loft & Lounge,"1149 Alpine Rd, Walnut Creek, CA 94596, USA",,37.8964968,-122.066897,2026-02-05 03:31:32.920354,/static/business_images/f1b1b2caa26440b5a280cf3d458fd70c.jpg,/static/business_images/7a628bba8faa4de9bdb2e4e7d846c666.jpg,,4.8,0,"Full-service tobacconist offering a large selection of cigars & accessories, plus a smoking lounge.",False,google_places,,ChIJ3zyLgOxhhYARSTToWmtigCE,+1 925-280-5537,bar,,,
4ddc689b-c6d6-49b4-96b0-89d62fe5b5fa,Lavender Dream Nails,"1510 N California Blvd, Walnut Creek, CA 94596, USA",,37.9001227,-122.0635519,2026-07-18 02:53:28.927470,,,,4.3,0,,False,google_places,,ChIJkVyy1OphhYARMVfGEZLHZDM,(925) 433-5948,beauty_salon,https://lavenderdreamnails.com/book,"Monday: 9:30 AM – 7:00 PM
Tuesday: 9:30 AM – 7:00 PM
Wednesday: 9:30 AM – 7:00 PM
Thursday: 9:30 AM – 7:00 PM
Friday: 9:30 AM – 7:00 PM
Saturday: 9:30 AM – 7:00 PM
Sunday: 9:30 AM – 6:00 PM",
4de412f9-2f66-4a26-a076-23f00782528c,Essence Jiu Jitsu Walnut Creek,"1500 S Main St, Walnut Creek, CA 94596, USA",,37.8902852,-122.05726609999999,2026-07-17 19:28:30.827473,/static/logos/f493de8a98a14db8a58a8889aff7fffb.jpg,/static/banners/e2ce352016344a33b119bffd04d159ee.jpg,,4.9,0,,False,google_places,,ChIJPylbIVZhhYAREAg7wFoQVZY,(925) 404-9876,gym,https://essencebjjwalnutcreek.com/,"Monday: 6:00 AM – 8:00 PM
Tuesday: 6:00 AM – 8:00 PM
Wednesday: 6:00 AM – 8:00 PM
Thursday: 6:00 AM – 8:00 PM
Friday: 6:00 AM – 8:00 PM
Saturday: 6:00 AM – 8:00 PM
Sunday: 6:00 AM – 8:00 PM",
4e7473d0-50a1-44f8-b446-044b28eca0a1,Painted Mane,"1768 N Broadway, Walnut Creek, CA 94596, USA",,37.9036721,-122.0609065,2026-07-18 02:53:28.927522,,,,4.7,0,,False,google_places,,ChIJSVOVSiphhYARf5tQ75lF3ck,(925) 954-7539,beauty_salon,https://paintedmaneco.com/,"Monday: 10:00 AM – 5:00 PM
Tuesday: 9:00 AM – 5:00 PM
Wednesday: 9:00 AM – 6:00 PM
Thursday: 9:00 AM – 6:00 PM
Friday: 9:00 AM – 5:00 PM
Saturday: 9:00 AM – 5:00 PM
Sunday: 11:00 AM – 4:00 PM",
4e9f2a45-f06d-4fb0-8b29-293c10734fd1,Methi Walnut Creek,"1251 S California Blvd, Walnut Creek, CA 94596, USA",,37.895265699999996,-122.0625927,2026-07-17 19:28:30.827973,/static/logos/f1d6e50c897e4566a048aa4bf54a59d8.jpg,/static/banners/891ca96faba64781ab0a11855d23642a.jpg,,4.8,0,,False,google_places,,ChIJjVZXfjNhhYARK8kpgSlCW7U,(510) 588-3323,indian_restaurant,https://www.methiwalnutcreek.com/,"Monday: 11:00 AM – 3:00 PM, 4:30 – 9:00 PM
Tuesday: 11:00 AM – 3:00 PM, 4:30 – 9:00 PM
Wednesday: 11:00 AM – 3:00 PM, 4:30 – 9:00 PM
Thursday: 11:00 AM – 3:00 PM, 4:30 – 9:00 PM
Friday: 11:00 AM – 3:00 PM, 4:30 – 9:00 PM
Saturday: 11:00 AM – 3:00 PM, 4:30 – 9:00 PM
Sunday: 11:00 AM – 3:00 PM, 4:30 – 9:00 PM",
4ecb39ec-8f73-4988-9bc5-e95257fc036f,Koin Coffee,"325 N Wiget Ln Ste 100, Walnut Creek, CA 94598, USA",,37.9280988,-122.027362,2026-07-18 03:53:23.024136,,,,4.6,0,,False,google_places,,ChIJy7K-XwBhhYARo8W74vM5GII,(925) 476-5072,cafe,https://www.koinoniacoffee.us/,"Monday: 7:00 AM – 3:30 PM
Tuesday: 7:00 AM – 3:30 PM
Wednesday: 7:00 AM – 3:30 PM
Thursday: 7:00 AM – 3:30 PM
Friday: 7:00 AM – 3:30 PM
Saturday: 7:00 AM – 2:00 PM
Sunday: 7:00 AM – 2:00 PM",
501c256a-471d-4ff4-88a9-60de9231e6e7,Beauty of Earth Rejuvenation Clinic,"2925 N Main St, Walnut Creek, CA 94597, USA",,37.926906800000005,-122.062621,2026-07-18 03:53:23.025071,,,,5.0,0,,False,google_places,,ChIJta3rN8BhhYAR4o9f7p5OENE,(510) 365-0961,spa,http://www.beautyofearth.us/,"Monday: 9:00 AM – 5:00 PM
Tuesday: 9:00 AM – 5:00 PM
Wednesday: 9:00 AM – 5:00 PM
Thursday: 9:00 AM – 5:00 PM
Friday: 9:00 AM – 5:00 PM
Saturday: 9:00 AM – 5:00 PM
Sunday: 9:00 AM – 5:00 PM",
51beb341-9dd5-4b51-a75b-09b87024c7f0,Lumina Day Spa,"Under arch in back parking lot, 1829 Mt Diablo Blvd Unit E, Walnut Creek, CA 94596, USA",,37.8969953,-122.06532659999999,2026-07-18 03:53:23.025084,,,,5.0,0,,False,google_places,,ChIJlY9HjK1hhYARrgruBh_Fbmk,(925) 952-9988,spa,https://www.luminadayspa.com/,"Monday: 10:00 AM – 9:00 PM
Tuesday: 10:00 AM – 9:00 PM
Wednesday: 10:00 AM – 9:00 PM
Thursday: 10:00 AM – 9:00 PM
Friday: 10:00 AM – 9:00 PM
Saturday: 10:00 AM – 9:00 PM
Sunday: 10:00 AM – 9:00 PM",
531fae3c-3a2a-47cd-8003-726c05b2be48,Walnut Creek Aesthetics,"1355 N Main St, Walnut Creek, CA 94596, USA",,37.8982743,-122.0606035,2026-07-18 03:53:23.024972,,,,4.9,0,,False,google_places,,ChIJUTA7HS1hhYARuJBXl4Ekqd4,(925) 954-7512,spa,https://walnutcreekaesthetics.com/?utm_source=google&utm_medium=organic&utm_campaign=gbp,"Monday: 10:00 AM – 2:00 PM
Tuesday: 10:00 AM – 5:00 PM
Wednesday: 10:00 AM – 2:00 PM
Thursday: 10:00 AM – 5:00 PM
Friday: 10:00 AM – 5:00 PM
Saturday: 10:00 AM – 2:00 PM
Sunday: Closed",
53597881-3a77-48a0-bfe8-fe9459c9ad64,Bar Camino,"1470 N Broadway, Walnut Creek, CA 94596, USA",,37.9004492,-122.0599218,2026-07-17 19:28:30.827987,/static/logos/235f4e086e964db7bd68afa347464340.jpg,/static/banners/fb7e30e9628d484eb06114d66de8aeca.jpg,,4.3,0,,False,google_places,,ChIJ___vDcBhhYARk3PCxaJgVMY,(925) 722-6466,mexican_restaurant,https://barcamino.com/,"Monday: 11:30 AM – 8:30 PM
Tuesday: 11:30 AM – 8:30 PM
Wednesday: 11:30 AM – 8:30 PM
Thursday: 11:30 AM – 8:30 PM
Friday: 11:30 AM – 9:30 PM
Saturday: 11:30 AM – 9:30 PM
Sunday: 11:30 AM – 8:30 PM",
539ec70a-c5e8-4ea9-ac61-b451ea735c7c,Kiku Sushi & Vegetarian,"261 Lafayette Cir, Lafayette, CA 94549, USA",,37.8907893,-122.12267689999999,2026-07-18 02:53:28.927859,,,,4.6,0,,False,google_places,,ChIJKQugWRtjhYARMyGm35Ys0cs,(925) 385-0711,japanese_restaurant,https://kikusushivegetarian.com/kikusushivegetarian-lafayette?utm_source=google,"Monday: 11:30 AM – 2:30 PM, 5:00 – 9:00 PM
Tuesday: 11:30 AM – 2:30 PM, 5:00 – 9:00 PM
Wednesday: 11:30 AM – 2:30 PM, 5:00 – 9:00 PM
Thursday: 11:30 AM – 2:30 PM, 5:00 – 9:00 PM
Friday: 11:30 AM – 2:30 PM, 5:00 – 9:30 PM
Saturday: 12:00 – 3:00 PM, 5:00 – 9:30 PM
Sunday: 12:00 – 3:00 PM, 4:30 – 8:00 PM",
5480f3f4-fdaa-4953-a689-667571fff6f1,Cielito Cocina Mexicana,"445 Railroad Ave, Danville, CA 94526, USA",,37.8186896,-121.9969369,2026-07-18 02:53:28.928276,,,,4.4,0,"Locally minded Cal-Mexican & Oaxacan dishes, plus tequila & mezcal, in airy, upbeat surrounds.",False,google_places,,ChIJBbyLF8yNj4AR5UPiP3k3VZ8,(925) 725-4732,mexican_restaurant,https://cielitodanville.com/,"Monday: 11:30 AM – 9:00 PM
Tuesday: 11:30 AM – 9:00 PM
Wednesday: 11:30 AM – 9:00 PM
Thursday: 11:30 AM – 9:00 PM
Friday: 11:30 AM – 10:00 PM
Saturday: 11:00 AM – 10:00 PM
Sunday: 11:00 AM – 9:00 PM",
