id,business_id,title,description,start_at,end_at,active,estimated_value_per_redemption,cooldown_hours,max_per_day,deal_type,buy_qty,get_qty,repeat_days,percent_off,item_name,fixed_price_cents,min_spend_cents,amount_off_cents,custom_text,image_url,featured_at,created_at,cooldown_minutes,loyalty_redemptions_required,loyalty_reward_description,is_progressive
3e0127b4-0269-4f43-9477-767d1c1d73ca,a11e9e5a-6b78-45c3-8a13-592aa52390b8,"Spend $35, Get 12% Off","Spend $35, Get 12% Off at Tice Valley Hair & Nail Salon and Barbershop.",2026-06-25 03:53:28.667195,2026-08-10 03:53:28.667195,True,,24,,SPEND_X_GET_PERCENT,,,,12.0,,,3483.0,,,,,2026-07-18 03:53:28.840720,,,,False
3e3e084c-ebf9-41e7-884f-eff681102c85,bb79907f-2263-47dd-ad05-d7dc51ebcf59,"Spend $34, Get $6 Off","Spend $34, Get $6 Off at Contra Costa Coffee featuring Ginger's Gelato.",2026-05-23 03:53:28.667195,2026-08-21 03:53:28.667195,True,,9,,SPEND_X_GET_AMOUNT,,,,,,,3394.0,586.0,,,,2026-07-18 03:53:28.838103,,,,False
3e4706f1-612d-419f-a8c8-b5c34776a2ac,d393692b-8c72-43c7-be9c-5611bbe72a99,"Spend $27, Get $6 Off","Spend $27, Get $6 Off at Capture Beauty Salon.",2026-07-13 03:53:28.667195,2026-09-11 03:53:28.667195,True,,12,,SPEND_X_GET_AMOUNT,,,,,,,2651.0,580.0,,,,2026-07-18 03:53:28.841123,,,,False
3e5cb7ee-3f01-4e0d-bbac-cfa2f19abcc7,8e1d1d69-66e7-4af2-ae1f-8429b892c3c4,Special Offer,Special Offer at Rocco's Ristorante Pizzeria.,2026-05-23 02:54:07.816186,2026-07-24 02:54:07.816186,True,,13,,CUSTOM_TEXT,,,,,,,,,Bring a friend and both get a treat.,,,2026-07-18 02:54:08.026636,,,,False
3e682e9a-2f15-455e-b5d3-ea30585b2ea3,63c1c9d7-7319-4f5b-9d8e-e965f995aa6c,"Spend $43, Get 20% Off","Spend $43, Get 20% Off at Diablo Rock Gym.",2026-06-07 03:53:28.667195,2026-07-02 03:53:28.667195,True,,8,,SPEND_X_GET_PERCENT,,,,20.0,,,4284.0,,,,2026-06-07 03:53:28.667195,2026-07-18 03:53:28.842110,,,,False
3e6b4f6c-cb6d-494a-b661-8247410519ca,2208c0a2-e9d8-40f1-a01e-78dc0fa8fa9f,"Spend $37, Get 12% Off","Spend $37, Get 12% Off at The Ultimate Fieldhouse.",2026-06-27 03:53:28.667195,2026-09-25 03:53:28.667195,True,,16,,SPEND_X_GET_PERCENT,,,,12.0,,,3740.0,,,,,2026-07-18 03:53:28.841757,,,,False
3e73f3d4-f7a2-4bbf-bef1-e795880403cb,f6b8e2e4-6956-41d2-b27f-db1756b611a8,Signature Item for $8.31,Signature Item for $8.31 at Pinky's Pizza & Pub.,2026-05-22 02:54:07.816186,2026-08-16 02:54:07.816186,True,,2,,FIXED_PRICE_ITEM,,,,,Signature Item,831.0,,,,,,2026-07-18 02:54:08.025257,,,,False
3e833b23-41b4-4fdb-8945-bf482109d67f,78cb440e-81e8-409d-b2e2-2430db7d7f7e,Signature Item for $13.19,Signature Item for $13.19 at Revive Med Spa - Walnut Creek.,2026-06-18 19:36:19.388666,2026-08-11 19:36:19.388666,True,,18,,FIXED_PRICE_ITEM,,,,,Signature Item,1319.0,,,,,,2026-07-17 19:36:19.562913,,,,False
3e921458-b839-4d58-a749-5b25df27a363,af315116-39df-4ff1-bcd7-61dc397e6baa,"Spend $27, Get 24% Off","Spend $27, Get 24% Off at panCoast Pizza.",2026-05-27 19:36:19.388666,2026-06-27 19:36:19.388666,True,,20,,SPEND_X_GET_PERCENT,,,,24.0,,,2704.0,,,,2026-05-27 19:36:19.388666,2026-07-17 19:36:19.564191,,,,False
3ea4ceff-421c-4801-9bdf-9af0fe8941f2,f9188e5e-99c3-473a-b342-049428ade9f5,"Spend $28, Get $8 Off","Spend $28, Get $8 Off at Brewtopia Cafe.",2026-06-26 03:53:28.667195,2026-08-18 03:53:28.667195,True,,8,,SPEND_X_GET_AMOUNT,,,,,,,2817.0,771.0,,,,2026-07-18 03:53:28.837741,,,,False
3ea7b62e-ca17-4c31-a67d-11232cb46256,85b889ac-0d4d-4668-94a5-9073e3f2c412,Special Offer,"Special Offer at The Grove Salon- Walnut Creek, CA- An Aveda Salon.",2026-05-25 03:53:28.667195,2026-08-18 03:53:28.667195,True,,13,,CUSTOM_TEXT,,,,,,,,,Bring a friend and both get a treat.,,,2026-07-18 03:53:28.838799,,,,False
3ec49ca5-cd20-4fdd-8add-e85f5e3fca9a,274c6824-c658-4326-b0ba-0659cecdd012,13% Off Your Order,13% Off Your Order at Orangetheory Fitness.,2026-07-16 19:36:19.388666,2026-09-11 19:36:19.388666,True,,22,,PERCENT_OFF,,,,13.0,,,,,,,,2026-07-17 19:36:19.562204,,,,False
3ec4fb7e-8d19-4a17-84ec-0d4db82a641c,0b088962-8771-408c-8918-99334f925073,Special Offer,Special Offer at Mr Lucky's.,2026-05-24 19:36:19.388666,2026-08-17 19:36:19.388666,True,,13,,CUSTOM_TEXT,,,,,,,,,Bring a friend and both get a treat.,,,2026-07-17 19:36:19.559862,,,,False
3ee03323-1ced-4d8d-a269-58935cfea6ac,9212a0ed-2a61-4c9f-9515-da3af2b91177,"Spend $33, Get $5 Off","Spend $33, Get $5 Off at I Love Teriyaki & Sushi.",2026-07-06 02:54:07.816186,2026-08-25 02:54:07.816186,True,,11,,SPEND_X_GET_AMOUNT,,,,,,,3314.0,505.0,,,,2026-07-18 02:54:08.029850,,,,False
3ee73c36-d220-4f0d-b435-9e161d263405,3ecac890-9dee-452a-b463-e9d67ba8a31b,Weekday Special,Weekday Special at Stadium Pub.,2026-06-09 19:36:19.388666,2026-08-22 19:36:19.388666,True,,8,,STANDARD,,,,,,,,,,,,2026-07-17 19:36:19.559444,,,,False
3ef0c8ac-4045-4d95-be29-b9b57a892aff,7f14cd9e-e622-4a24-bd5e-edda77827768,Buy 2 Get 2 Free,Buy 2 Get 2 Free at Round Up Saloon.,2026-07-03 02:54:07.816186,2026-09-12 02:54:07.816186,True,,11,,BUY_X_GET_Y,2.0,2.0,,,,,,,,,,2026-07-18 02:54:08.024714,,,,False
3f00be09-59df-4bf3-a4ad-26423e58fb2d,5676d435-e99a-4498-af9f-629dd6c7ed40,"Spend $48, Get 10% Off","Spend $48, Get 10% Off at Hanazen.",2026-05-31 02:54:07.816186,2026-07-02 02:54:07.816186,True,,15,,SPEND_X_GET_PERCENT,,,,10.0,,,4817.0,,,,,2026-07-18 02:54:08.030115,,,,False
3f0f81e8-b211-4589-9002-a376d10281c3,1937d284-badd-40e0-a608-12ebe2bd0593,Chef's Pick for $9.86,Chef's Pick for $9.86 at Taqueria Mariscos.,2026-06-07 02:54:07.816186,2026-07-11 02:54:07.816186,True,,20,,FIXED_PRICE_ITEM,,,,,Chef's Pick,986.0,,,,,,2026-07-18 02:54:08.031966,,,,False
3f2b567e-ad37-4d0a-9f93-15ecdd67c803,49c047fe-6686-46a8-a3b9-d4442d7ef68f,Buy 2 Get 2 Free,Buy 2 Get 2 Free at Melo's Italian Table.,2026-06-05 02:54:07.816186,2026-08-26 02:54:07.816186,True,,1,,BUY_X_GET_Y,2.0,2.0,,,,,,,,,,2026-07-18 02:54:08.022495,,,,False
3f514f73-0276-4b9d-bb73-09778fa4df70,bceb96fc-90f3-4ffc-a9c2-88c83e9d00b5,Featured Item for $9.27,Featured Item for $9.27 at Tortilleria El Molino.,2026-06-08 02:54:07.816186,2026-08-21 02:54:07.816186,True,,4,,FIXED_PRICE_ITEM,,,,,Featured Item,927.0,,,,,,2026-07-18 02:54:08.031370,,,,False
3f6f030c-f8a1-4d5b-b8e1-04c20e634afb,62d83cb8-798c-41ce-978c-6dc3ab3174bb,Special Offer,Special Offer at Mocha Mocha.,2026-07-05 03:53:28.667195,2026-08-19 03:53:28.667195,True,,12,,CUSTOM_TEXT,,,,,,,,,Mention WalkIn for a surprise perk.,,,2026-07-18 03:53:28.837705,,,,False
3f893ce2-a58a-4664-8520-fdd2112ec0f7,31c695b8-0680-4ff9-9f7f-50fc2d60c0d5,Chef's Pick for $15.79,Chef's Pick for $15.79 at Oak Road Cafe.,2026-07-16 03:53:28.667195,2026-08-21 03:53:28.667195,True,,21,,FIXED_PRICE_ITEM,,,,,Chef's Pick,1579.0,,,,,,2026-07-18 03:53:28.838381,,,,False
3f8ee2e2-e7f2-4288-9881-08fce29120b3,c2ef2f7d-fb1e-46f1-9be1-cd55cb9c2f20,Special Offer,Special Offer at Thirteen.,2026-06-10 03:53:28.667195,2026-09-08 03:53:28.667195,True,,13,,CUSTOM_TEXT,,,,,,,,,Ask your server for today's special offer!,,,2026-07-18 03:53:28.840692,,,,False
3f968f95-3b97-494a-86b9-9dc966f0fb33,e375ed36-bce7-4a4f-8e20-071408e2ed0d,Special Offer,Special Offer at Maguey Mexican Restaurant.,2026-06-04 19:36:19.388666,2026-08-04 19:36:19.388666,True,,24,,CUSTOM_TEXT,,,,,,,,,Show this deal for a free upgrade.,,2026-06-04 19:36:19.388666,2026-07-17 19:36:19.566052,,,,False
3f9b93c2-4479-475e-a6b7-7cef51d5005f,f94ea958-350e-4215-b9df-289f299911c2,"Spend $30, Get 20% Off","Spend $30, Get 20% Off at SEV Laser.",2026-07-09 19:36:19.388666,2026-09-10 19:36:19.388666,True,,19,,SPEND_X_GET_PERCENT,,,,20.0,,,2979.0,,,,,2026-07-17 19:36:19.562642,,,,False
3f9bc88d-744c-45f6-b307-83e6367c9d74,645f61d6-6e77-45c9-8d04-7607d0d05aa9,"Spend $56, Get $6 Off","Spend $56, Get $6 Off at Kibo Sushi.",2026-06-15 02:54:07.816186,2026-09-05 02:54:07.816186,True,,24,,SPEND_X_GET_AMOUNT,,,,,,,5595.0,551.0,,,,2026-07-18 02:54:08.029468,,,,False
3fa69220-b339-44de-b07a-520d781633e5,f2ef7b20-8944-40e7-8786-50276f7c3e0a,"Spend $20, Get 20% Off","Spend $20, Get 20% Off at Allstar Donuts.",2026-06-27 03:53:28.667195,2026-08-30 03:53:28.667195,True,,20,,SPEND_X_GET_PERCENT,,,,20.0,,,1966.0,,,,,2026-07-18 03:53:28.845068,,,,False
3fc31b88-e594-41e0-baaf-e9a88f79a571,63c1c9d7-7319-4f5b-9d8e-e965f995aa6c,Chef's Pick for $18.84,Chef's Pick for $18.84 at Diablo Rock Gym.,2026-05-28 03:53:28.667195,2026-08-21 03:53:28.667195,True,,6,,FIXED_PRICE_ITEM,,,,,Chef's Pick,1884.0,,,,,,2026-07-18 03:53:28.842104,,,,False
3fc99e21-ba06-4e3a-861a-1ef65e263916,db827c3f-9452-4a78-90a6-c68c5c6b5ffb,Buy 2 Get 2 Free,Buy 2 Get 2 Free at Crystal Beauty Lounge Nails & Lashes.,2026-05-20 19:36:19.388666,2026-08-17 19:36:19.388666,True,,23,,BUY_X_GET_Y,2.0,2.0,,,,,,,,,2026-05-20 19:36:19.388666,2026-07-17 19:36:19.563092,,,,False
3fcd2025-d236-4228-9735-907ca7b21507,5b123550-d68a-4fae-b993-8013360029c5,House Special for $5.62,House Special for $5.62 at Hops & Scotch.,2026-06-28 02:54:07.816186,2026-08-18 02:54:07.816186,True,,20,,FIXED_PRICE_ITEM,,,,,House Special,562.0,,,,,,2026-07-18 02:54:08.024167,,,,False
3fd9feb7-b26d-4955-860d-1c9529c1c236,355342dd-83af-4cb1-83f1-53ff6898e76a,Weekday Special,Weekday Special at Limón.,2026-06-23 02:54:07.816186,2026-08-01 02:54:07.816186,True,,23,,STANDARD,,,,,,,,,,,2026-06-23 02:54:07.816186,2026-07-18 02:54:08.022765,,,,False
3fdf111f-cbe1-464d-bb2b-b9605e839ee4,e5681c60-0593-4e8f-852a-b97f0233dff1,Buy 2 Get 1 Free,Buy 2 Get 1 Free at Jack's Taps.,2026-06-16 02:54:07.816186,2026-08-22 02:54:07.816186,True,,2,,BUY_X_GET_Y,2.0,1.0,,,,,,,,,,2026-07-18 02:54:08.024794,,,,False
3ff6f08e-9783-42c3-b8ea-bbdf360b3ff1,a6093541-9b58-4f99-8826-8e25a65ea638,Buy 1 Get 2 Free,Buy 1 Get 2 Free at El Jardin Taqueria.,2026-05-26 19:36:19.388666,2026-08-21 19:36:19.388666,True,,4,,BUY_X_GET_Y,1.0,2.0,,,,,,,,,,2026-07-17 19:36:19.565923,,,,False
3ff75e99-06cd-4b93-923a-238333c7c461,e80b26f2-3120-4cbc-a263-8c4cf2a3bb11,35% Off Your Order,35% Off Your Order at Marvel Cake Walnut Creek.,2026-07-17 19:36:19.388666,2026-08-28 19:36:19.388666,True,,10,,PERCENT_OFF,,,,35.0,,,,,,,,2026-07-17 19:36:19.563563,,,,False
3ff9a4c8-d653-483e-91ac-adb32f1cf3a9,63677e69-b745-42a8-bf85-6e1b857bc59d,"Spend $22, Get 11% Off","Spend $22, Get 11% Off at WFM Coffee Bar.",2026-07-02 03:53:28.667195,2026-09-02 03:53:28.667195,True,,15,,SPEND_X_GET_PERCENT,,,,11.0,,,2244.0,,,,,2026-07-18 03:53:28.837971,,,,False
4004e34e-bcf4-4c32-844b-b125345fa417,c1ef511c-dcc4-40b0-ae48-460f8c76b76b,Buy 3 Get 1 Free,Buy 3 Get 1 Free at Oyama Sushi.,2026-07-09 02:54:07.816186,2026-07-29 02:54:07.816186,True,,13,,BUY_X_GET_Y,3.0,1.0,,,,,,,,,,2026-07-18 02:54:08.029147,,,,False
400bc3f4-bf22-4108-88d4-2cf767857b6e,e609c509-435a-494c-8fb9-f7ec4c5c52c7,Weekday Special,Weekday Special at Avital Beauty Lounge.,2026-05-28 19:36:19.388666,2026-08-24 19:36:19.388666,True,,24,,STANDARD,,,,,,,,,,,,2026-07-17 19:36:19.561142,,,,False
40169a18-10b7-4cf9-9ad7-e8cae8b33c18,945f0cf3-dd1f-4035-a45a-eba8ddc655fe,Buy 2 Get 2 Free,Buy 2 Get 2 Free at Yard House.,2026-07-03 02:54:07.816186,2026-08-06 02:54:07.816186,True,,19,,BUY_X_GET_Y,2.0,2.0,,,,,,,,,,2026-07-18 02:54:08.024395,,,,False
405ff34a-cff4-42a8-8c2f-187edd7a1abe,abf3bf7f-ee95-4a01-8319-cc03e0af3c7e,Featured Item for $14.75,Featured Item for $14.75 at Barebottle Brewing Company - Walnut Creek.,2026-06-22 02:54:07.816186,2026-08-27 02:54:07.816186,True,,3,,FIXED_PRICE_ITEM,,,,,Featured Item,1475.0,,,,,,2026-07-18 02:54:08.024288,,,,False
40806b0f-2d46-4a8e-ace7-c603d03ca258,e5c06028-4e25-478d-8741-1321c4e5cd81,Featured Item for $15.93,Featured Item for $15.93 at Fringe & Fern Collective.,2026-07-09 03:53:28.667195,2026-08-21 03:53:28.667195,True,,9,,FIXED_PRICE_ITEM,,,,,Featured Item,1593.0,,,,,,2026-07-18 03:53:28.838575,,,,False
409fe70d-e601-4b8f-b45f-0ba278411a2a,2ce4313d-5c72-494d-b40f-0c4700e8e0c9,Weekday Special,Weekday Special at The Dragon.,2026-05-30 02:54:07.816186,2026-07-20 02:54:07.816186,True,,23,,STANDARD,,,,,,,,,,,,2026-07-18 02:54:08.025480,,,,False
40a5459d-8521-4666-8853-771686806c74,f9fe8d70-2741-4f20-8abf-8a47eec2035e,"Spend $27, Get 24% Off","Spend $27, Get 24% Off at Ming's.",2026-05-28 02:54:07.816186,2026-06-28 02:54:07.816186,True,,20,,SPEND_X_GET_PERCENT,,,,24.0,,,2704.0,,,,2026-05-28 02:54:07.816186,2026-07-18 02:54:08.027503,,,,False
40ad0e81-082c-4671-8d04-944d166c770b,24a2a080-bdd7-4795-aee8-de7d793aed4d,Special Offer,Special Offer at Panama Bay Coffee Co.,2026-06-06 02:54:07.816186,2026-08-02 02:54:07.816186,True,,20,,CUSTOM_TEXT,,,,,,,,,Ask your server for today's special offer!,,,2026-07-18 02:54:08.023827,,,,False
40b318be-9670-46d1-b563-3743343e06c4,c2ef2f7d-fb1e-46f1-9be1-cd55cb9c2f20,"Spend $19, Get 14% Off","Spend $19, Get 14% Off at Thirteen.",2026-07-13 03:53:28.667195,2026-08-19 03:53:28.667195,True,,18,,SPEND_X_GET_PERCENT,,,,14.0,,,1918.0,,,,,2026-07-18 03:53:28.840681,,,,False
40b40437-3c06-492a-a26f-9bc7f27dc108,4e7473d0-50a1-44f8-b446-044b28eca0a1,21% Off Your Order,21% Off Your Order at Painted Mane.,2026-05-21 02:54:07.816186,2026-08-15 02:54:07.816186,True,,13,,PERCENT_OFF,,,,21.0,,,,,,,,2026-07-18 02:54:08.026486,,,,False
40b9b55b-fbdc-43ba-b5c5-6b80d78e3427,e5c06028-4e25-478d-8741-1321c4e5cd81,29% Off Your Order,29% Off Your Order at Fringe & Fern Collective.,2026-05-24 03:53:28.667195,2026-07-25 03:53:28.667195,True,,8,,PERCENT_OFF,,,,29.0,,,,,,,,2026-07-18 03:53:28.838570,,,,False
40c943b6-9eeb-4bdd-9947-2b7cef4eb342,4b518349-d8a8-43e7-b8fb-491b45985b9c,35% Off Your Order,35% Off Your Order at Prime Steakhouse & Martini Garden.,2026-07-06 02:54:07.816186,2026-08-07 02:54:07.816186,True,,8,,PERCENT_OFF,,,,35.0,,,,,,,2026-07-06 02:54:07.816186,2026-07-18 02:54:08.022580,,,,False
40d1d7e3-0af6-4ed7-97c1-65e55d14bb31,7eeee8ac-3a95-49a5-9a10-47342e085a69,Classic Order for $4.16,Classic Order for $4.16 at Avante Aesthetics.,2026-06-04 03:53:28.667195,2026-08-19 03:53:28.667195,True,,16,,FIXED_PRICE_ITEM,,,,,Classic Order,416.0,,,,,,2026-07-18 03:53:28.844107,,,,False
40d4e09a-3a86-4936-a128-70f1fb825c5e,7433840f-62c8-4c40-aa13-350d7dec2f6b,31% Off Your Order,31% Off Your Order at The Dive.,2026-06-02 02:54:07.816186,2026-07-16 02:54:07.816186,True,,20,,PERCENT_OFF,,,,31.0,,,,,,,,2026-07-18 02:54:08.023844,,,,False
40d5c762-6f49-4c5c-8300-a9b96d7b42fd,4810fbff-8873-4504-a4d4-e955ca276ec2,Special Offer,Special Offer at WFM Coffee Bar.,2026-05-19 19:36:19.388666,2026-07-11 19:36:19.388666,True,,13,,CUSTOM_TEXT,,,,,,,,,Ask your server for today's special offer!,,,2026-07-17 19:36:19.559205,,,,False
40e034c3-6f29-4c25-8f80-7254472ab4b6,4ba23d86-5eca-4e08-ac4f-62bb23387711,"Spend $47, Get 16% Off","Spend $47, Get 16% Off at CB Fit Walnut Creek.",2026-06-02 03:53:28.667195,2026-08-24 03:53:28.667195,True,,8,,SPEND_X_GET_PERCENT,,,,16.0,,,4664.0,,,,,2026-07-18 03:53:28.841398,,,,False
40e6bd10-792f-405f-8433-ba0f521090f4,f19fbf5a-89c1-4372-af79-608103af324c,"Spend $20, Get $7 Off","Spend $20, Get $7 Off at Mariscos 1AM Taqueria.",2026-07-06 02:54:07.816186,2026-08-28 02:54:07.816186,True,,3,,SPEND_X_GET_AMOUNT,,,,,,,2012.0,710.0,,,,2026-07-18 02:54:08.032145,,,,False
40ea7ad4-0d11-418c-bf57-99a8c5b0f51a,408302cd-ec07-4927-8e0b-7c4cd1664828,"Spend $33, Get 18% Off","Spend $33, Get 18% Off at Dan's Irish Sports Bar.",2026-07-06 19:36:19.388666,2026-10-02 19:36:19.388666,True,,16,,SPEND_X_GET_PERCENT,,,,18.0,,,3311.0,,,,,2026-07-17 19:36:19.559520,,,,False
40f64c2b-381c-4c56-85f7-2affd96ef544,0b088962-8771-408c-8918-99334f925073,"Spend $26, Get 25% Off","Spend $26, Get 25% Off at Mr Lucky's.",2026-05-27 19:36:19.388666,2026-07-17 19:36:19.388666,True,,11,,SPEND_X_GET_PERCENT,,,,25.0,,,2552.0,,,,,2026-07-17 19:36:19.559849,,,,False
41066867-fb88-4546-a4a8-7f773d079908,21b7c2c5-1fa1-4a0c-a1ad-40f2c841e597,House Special for $13.45,House Special for $13.45 at Tice Creek Fitness Center at Rossmoor.,2026-07-12 03:53:28.667195,2026-08-12 03:53:28.667195,True,,2,,FIXED_PRICE_ITEM,,,,,House Special,1345.0,,,,,2026-07-12 03:53:28.667195,2026-07-18 03:53:28.841511,,,,False
4115dc02-fdf2-4126-96f2-b8cc5b45f79d,00e7b861-6634-4b38-9d0a-8f8a6fab9900,15% Off Your Order,15% Off Your Order at Tice Valley Community Gym.,2026-07-09 19:36:19.388666,2026-09-30 19:36:19.388666,True,,18,,PERCENT_OFF,,,,15.0,,,,,,,,2026-07-17 19:36:19.561768,,,,False
412dcf81-8db0-405d-9b1b-57b0cbbb628b,9bc2366d-93a7-4729-84e2-467a09bf9581,Special Offer,Special Offer at Uncle Yu's.,2026-06-23 02:54:07.816186,2026-07-10 02:54:07.816186,True,,18,,CUSTOM_TEXT,,,,,,,,,Bring a friend and both get a treat.,,,2026-07-18 02:54:08.027766,,,,False
412fba46-d640-49c9-87a5-287e0b5ec8d7,f94ea958-350e-4215-b9df-289f299911c2,Weekday Special,Weekday Special at SEV Laser.,2026-05-22 19:36:19.388666,2026-07-13 19:36:19.388666,True,,20,,STANDARD,,,,,,,,,,,2026-05-22 19:36:19.388666,2026-07-17 19:36:19.562616,,,,False
413fe792-66c8-4fee-9406-c9545c463b9b,645f61d6-6e77-45c9-8d04-7607d0d05aa9,33% Off Your Order,33% Off Your Order at Kibo Sushi.,2026-06-28 02:54:07.816186,2026-08-31 02:54:07.816186,True,,24,,PERCENT_OFF,,,,33.0,,,,,,,,2026-07-18 02:54:08.029448,,,,False
4155ef53-dd08-44f9-88d7-a7a55ebb2a35,75ad0b73-4596-4137-ba3d-50d9ff641e9a,Buy 1 Get 1 Free,Buy 1 Get 1 Free at Retro Junkie.,2026-06-15 02:54:07.816186,2026-08-14 02:54:07.816186,True,,17,,BUY_X_GET_Y,1.0,1.0,,,,,,,,,2026-06-15 02:54:07.816186,2026-07-18 02:54:08.024071,,,,False
417fabc6-e5bb-4c76-80ad-97fe61f147d0,73771163-e6e1-45f1-bfec-1e40cdedb686,Weekday Special,Weekday Special at Guadalajara Grill.,2026-07-10 02:54:07.816186,2026-09-08 02:54:07.816186,True,,24,,STANDARD,,,,,,,,,,,,2026-07-18 02:54:08.031724,,,,False
4184332a-9b25-4176-9d8d-8f5dbcb1b986,842ff7eb-d33a-4018-96d3-4d8054ea0f92,Buy 1 Get 2 Free,Buy 1 Get 2 Free at KOHINOOR Indian Cuisine.,2026-06-07 02:54:07.816186,2026-09-03 02:54:07.816186,True,,22,,BUY_X_GET_Y,1.0,2.0,,,,,,,,,,2026-07-18 02:54:08.030404,,,,False
41a12f87-df46-4d0b-8e03-63027defab1e,816ee7e0-58c7-46bc-aea5-70ead4a9d9dd,Buy 3 Get 1 Free,Buy 3 Get 1 Free at Philz Coffee.,2026-07-11 19:36:19.388666,2026-09-01 19:36:19.388666,True,,20,,BUY_X_GET_Y,3.0,1.0,,,,,,,,,,2026-07-17 19:36:19.559218,,,,False
41ad25a8-24e1-4acb-ad2b-eacb9228950a,ca4d718a-5161-4d2b-99d7-500cad868935,Special Offer,Special Offer at Sala Mediterranean Grill.,2026-06-16 02:54:07.816186,2026-07-30 02:54:07.816186,True,,16,,CUSTOM_TEXT,,,,,,,,,Ask your server for today's special offer!,,,2026-07-18 02:54:08.022249,,,,False
41d8f14c-7224-4a26-9b22-9c67ec1e2a1f,4de412f9-2f66-4a26-a076-23f00782528c,"Spend $40, Get $4 Off","Spend $40, Get $4 Off at Essence Jiu Jitsu Walnut Creek.",2026-07-05 19:36:19.388666,2026-09-06 19:36:19.388666,True,,17,,SPEND_X_GET_AMOUNT,,,,,,,3984.0,439.0,,,,2026-07-17 19:36:19.562320,,,,False
41e2eb2e-1baa-4cd7-b9a3-fe82780397aa,5f3aaa8d-e690-4e83-92f5-2af287c91845,38% Off Your Order,38% Off Your Order at Perpetual Motion.,2026-06-02 03:53:28.667195,2026-06-27 03:53:28.667195,True,,11,,PERCENT_OFF,,,,38.0,,,,,,,,2026-07-18 03:53:28.842385,,,,False
41f32bfc-d75e-4fcf-a3d2-bc35004b37e0,c957dde4-8169-402f-b149-004818e71ee0,House Special for $7.08,House Special for $7.08 at Zachary's Chicago Pizza.,2026-05-31 02:54:07.816186,2026-06-26 02:54:07.816186,True,,12,,FIXED_PRICE_ITEM,,,,,House Special,708.0,,,,,2026-05-31 02:54:07.816186,2026-07-18 02:54:08.026743,,,,False
4202bfca-ec38-4a59-903d-60aacaf249a2,e39f5d9a-80dc-42e3-a0e9-d7adae7088c0,"Spend $24, Get $5 Off","Spend $24, Get $5 Off at 5 Tacos & Beers Walnut Creek.",2026-06-13 19:36:19.388666,2026-08-15 19:36:19.388666,True,,17,,SPEND_X_GET_AMOUNT,,,,,,,2414.0,536.0,,,2026-06-13 19:36:19.388666,2026-07-17 19:36:19.565807,,,,False
4203f1c4-00fc-46f7-a3f0-fbb13cd73968,d60a2bb4-776c-4e17-aab6-d7563bba8130,Buy 1 Get 2 Free,Buy 1 Get 2 Free at Mayumi Beauty.,2026-06-14 03:53:28.667195,2026-08-03 03:53:28.667195,True,,23,,BUY_X_GET_Y,1.0,2.0,,,,,,,,,2026-06-14 03:53:28.667195,2026-07-18 03:53:28.840545,,,,False
421bf9c1-c93e-4d20-9e6e-436b89485c77,0755dbdd-e6a1-4e02-8c00-73823d4b44c4,Signature Item for $18.59,Signature Item for $18.59 at Studio 17 Mens Salon- Tanya Debolt.,2026-06-20 03:53:28.667195,2026-07-15 03:53:28.667195,True,,11,,FIXED_PRICE_ITEM,,,,,Signature Item,1859.0,,,,,,2026-07-18 03:53:28.839712,,,,False
4252df07-8702-4328-b75e-3f842aa5e1d2,1bb658a0-e11f-43ad-bdf2-a5190b5778f7,"Spend $33, Get $6 Off","Spend $33, Get $6 Off at Coffee Shop.",2026-05-30 19:36:19.388666,2026-07-31 19:36:19.388666,True,,14,,SPEND_X_GET_AMOUNT,,,,,,,3338.0,645.0,,,,2026-07-17 19:36:19.559149,,,,False
4254f6b9-a605-48c6-9b19-ce89c7f6fffc,cb1db643-c3f0-46e8-a379-7c63c0889cfa,"Spend $28, Get 25% Off","Spend $28, Get 25% Off at Tacos El Charro FOOD TRUCK.",2026-05-23 19:36:19.388666,2026-08-21 19:36:19.388666,True,,6,,SPEND_X_GET_PERCENT,,,,25.0,,,2792.0,,,,,2026-07-17 19:36:19.566134,,,,False
4256ed71-197c-4fc5-a107-83d536b6910d,4bb08c7d-bac5-4677-8351-09af089494c1,Buy 1 Get 1 Free,Buy 1 Get 1 Free at Highwire Coffee Roasters.,2026-06-03 03:53:28.667195,2026-07-26 03:53:28.667195,True,,22,,BUY_X_GET_Y,1.0,1.0,,,,,,,,,,2026-07-18 03:53:28.837476,,,,False
42648058-4a1f-4286-bd3b-3d3b7a4ec85d,1bb658a0-e11f-43ad-bdf2-a5190b5778f7,Special Offer,Special Offer at Coffee Shop.,2026-05-25 19:36:19.388666,2026-06-18 19:36:19.388666,True,,24,,CUSTOM_TEXT,,,,,,,,,Mention WalkIn for a surprise perk.,,,2026-07-17 19:36:19.559155,,,,False
426e6344-22dd-4ad6-8477-bb648f667611,dc830906-c99d-4aaf-b0cd-33fbbc3d2ab0,18% Off Your Order,18% Off Your Order at Encore Gymnastics.,2026-06-02 03:53:28.667195,2026-08-08 03:53:28.667195,True,,3,,PERCENT_OFF,,,,18.0,,,,,,,,2026-07-18 03:53:28.841943,,,,False
